epoch,train_loss,train_cls,train_disp,val_loss,val_cls,val_disp,P@1,R@1,F1@1,P@2,R@2,F1@2,P@3,R@3,F1@3,GT,Pred,best_F1@1,train_s,eval_s,lr
132,0.000048,0.000006,0.004235,0.104706,0.090990,1.371598,0.4622,0.4664,0.4643,0.6711,0.6771,0.6741,0.7600,0.7668,0.7634,223,225,0.4653,0.4,0.0,0.000184
133,0.000048,0.000006,0.004197,0.102316,0.088715,1.360176,0.4688,0.4709,0.4698,0.6786,0.6816,0.6801,0.7679,0.7713,0.7696,223,224,0.4698,0.4,0.0,0.000182
134,0.000058,0.000006,0.005237,0.102151,0.088681,1.346974,0.4489,0.4529,0.4509,0.6756,0.6816,0.6786,0.7600,0.7668,0.7634,223,225,0.4698,0.4,0.0,0.000181
135,0.000053,0.000006,0.004726,0.103251,0.089821,1.342923,0.4533,0.4574,0.4554,0.6667,0.6726,0.6696,0.7600,0.7668,0.7634,223,225,0.4698,0.4,0.0,0.000179
136,0.000048,0.000006,0.004167,0.107555,0.093679,1.387599,0.4464,0.4484,0.4474,0.6696,0.6726,0.6711,0.7545,0.7578,0.7562,223,224,0.4698,0.4,0.0,0.000178
137,0.000039,0.000005,0.003362,0.105283,0.091495,1.378800,0.4578,0.4619,0.4598,0.6889,0.6951,0.6920,0.7644,0.7713,0.7679,223,225,0.4698,0.4,0.0,0.000176
138,0.000032,0.000005,0.002719,0.103296,0.089733,1.356307,0.4578,0.4619,0.4598,0.6889,0.6951,0.6920,0.7644,0.7713,0.7679,223,225,0.4698,0.4,0.0,0.000175
139,0.000028,0.000005,0.002269,0.104040,0.090379,1.366049,0.4578,0.4619,0.4598,0.6756,0.6816,0.6786,0.7644,0.7713,0.7679,223,225,0.4698,0.4,0.0,0.000173
140,0.000027,0.000005,0.002193,0.104324,0.090750,1.357446,0.4554,0.4574,0.4564,0.6875,0.6906,0.6890,0.7589,0.7623,0.7606,223,224,0.4698,0.4,0.0,0.000172
141,0.000026,0.000005,0.002118,0.104716,0.091061,1.365467,0.4643,0.4664,0.4653,0.6920,0.6951,0.6935,0.7589,0.7623,0.7606,223,224,0.4698,0.4,0.0,0.000170
142,0.000024,0.000004,0.001972,0.105222,0.091513,1.370911,0.4643,0.4664,0.4653,0.7009,0.7040,0.7025,0.7679,0.7713,0.7696,223,224,0.4698,0.4,0.0,0.000169
143,0.000026,0.000005,0.002195,0.104675,0.091071,1.360375,0.4598,0.4619,0.4609,0.6920,0.6951,0.6935,0.7634,0.7668,0.7651,223,224,0.4698,0.4,0.0,0.000167
144,0.000029,0.000005,0.002397,0.105758,0.092122,1.363592,0.4598,0.4619,0.4609,0.6875,0.6906,0.6890,0.7589,0.7623,0.7606,223,224,0.4698,0.4,0.0,0.000166
145,0.000028,0.000004,0.002382,0.105782,0.092040,1.374189,0.4578,0.4619,0.4598,0.6889,0.6951,0.6920,0.7644,0.7713,0.7679,223,225,0.4698,0.4,0.0,0.000164
146,0.000028,0.000005,0.002371,0.105491,0.091918,1.357369,0.4533,0.4574,0.4554,0.6800,0.6861,0.6830,0.7689,0.7758,0.7723,223,225,0.4698,0.4,0.0,0.000163
147,0.000024,0.000004,0.001993,0.106319,0.092668,1.365149,0.4598,0.4619,0.4609,0.6830,0.6861,0.6846,0.7589,0.7623,0.7606,223,224,0.4698,0.4,0.0,0.000161
148,0.000022,0.000004,0.001755,0.106003,0.092255,1.374790,0.4643,0.4664,0.4653,0.6964,0.6996,0.6980,0.7634,0.7668,0.7651,223,224,0.4698,0.4,0.0,0.000160
149,0.000022,0.000004,0.001765,0.106045,0.092373,1.367116,0.4598,0.4619,0.4609,0.6964,0.6996,0.6980,0.7634,0.7668,0.7651,223,224,0.4698,0.4,0.0,0.000158
150,0.000022,0.000004,0.001852,0.105839,0.092141,1.369709,0.4554,0.4574,0.4564,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4698,0.4,0.0,0.000157
151,0.000032,0.000004,0.002808,0.105680,0.091973,1.370653,0.4578,0.4619,0.4598,0.6889,0.6951,0.6920,0.7733,0.7803,0.7768,223,225,0.4698,0.4,0.0,0.000155
152,0.000026,0.000004,0.002167,0.107237,0.093419,1.381769,0.4554,0.4574,0.4564,0.6964,0.6996,0.6980,0.7634,0.7668,0.7651,223,224,0.4698,0.4,0.0,0.000153
153,0.000021,0.000004,0.001730,0.107131,0.093503,1.362881,0.4598,0.4619,0.4609,0.6830,0.6861,0.6846,0.7679,0.7713,0.7696,223,224,0.4698,0.4,0.0,0.000152
154,0.000026,0.000004,0.002198,0.107039,0.093469,1.356997,0.4598,0.4619,0.4609,0.6786,0.6816,0.6801,0.7589,0.7623,0.7606,223,224,0.4698,0.4,0.0,0.000150
155,0.000024,0.000004,0.002007,0.106141,0.092387,1.375381,0.4533,0.4574,0.4554,0.6889,0.6951,0.6920,0.7644,0.7713,0.7679,223,225,0.4698,0.4,0.0,0.000149
156,0.000021,0.000004,0.001713,0.107621,0.093907,1.371333,0.4598,0.4619,0.4609,0.6964,0.6996,0.6980,0.7679,0.7713,0.7696,223,224,0.4698,0.4,0.0,0.000147
157,0.000020,0.000004,0.001624,0.107004,0.093315,1.368910,0.4509,0.4529,0.4519,0.6920,0.6951,0.6935,0.7634,0.7668,0.7651,223,224,0.4698,0.4,0.0,0.000146
158,0.000017,0.000003,0.001394,0.107139,0.093472,1.366717,0.4554,0.4574,0.4564,0.6964,0.6996,0.6980,0.7589,0.7623,0.7606,223,224,0.4698,0.4,0.0,0.000144
159,0.000016,0.000003,0.001261,0.107098,0.093413,1.368513,0.4598,0.4619,0.4609,0.6875,0.6906,0.6890,0.7634,0.7668,0.7651,223,224,0.4698,0.4,0.0,0.000143
160,0.000016,0.000003,0.001281,0.106836,0.093094,1.374284,0.4667,0.4709,0.4688,0.6933,0.6996,0.6964,0.7644,0.7713,0.7679,223,225,0.4698,0.4,0.0,0.000141
161,0.000020,0.000003,0.001704,0.107794,0.093967,1.382679,0.4554,0.4574,0.4564,0.6964,0.6996,0.6980,0.7634,0.7668,0.7651,223,224,0.4698,0.4,0.0,0.000140
162,0.000018,0.000003,0.001468,0.107197,0.093534,1.366231,0.4578,0.4619,0.4598,0.6889,0.6951,0.6920,0.7644,0.7713,0.7679,223,225,0.4698,0.4,0.0,0.000138
163,0.000017,0.000003,0.001342,0.107835,0.094102,1.373323,0.4688,0.4709,0.4698,0.6964,0.6996,0.6980,0.7679,0.7713,0.7696,223,224,0.4698,0.4,0.0,0.000137
164,0.000015,0.000003,0.001220,0.108346,0.094600,1.374537,0.4688,0.4709,0.4698,0.6830,0.6861,0.6846,0.7634,0.7668,0.7651,223,224,0.4698,0.4,0.0,0.000135
165,0.000015,0.000003,0.001199,0.108329,0.094618,1.371032,0.4643,0.4664,0.4653,0.6875,0.6906,0.6890,0.7634,0.7668,0.7651,223,224,0.4698,0.4,0.0,0.000134
166,0.000014,0.000003,0.001101,0.107671,0.093923,1.374795,0.4598,0.4619,0.4609,0.6875,0.6906,0.6890,0.7634,0.7668,0.7651,223,224,0.4698,0.4,0.0,0.000132
167,0.000014,0.000003,0.001108,0.108512,0.094810,1.370264,0.4688,0.4709,0.4698,0.6875,0.6906,0.6890,0.7589,0.7623,0.7606,223,224,0.4698,0.4,0.0,0.000131
168,0.000016,0.000003,0.001272,0.108783,0.095096,1.368659,0.4643,0.4664,0.4653,0.6830,0.6861,0.6846,0.7589,0.7623,0.7606,223,224,0.4698,0.4,0.0,0.000129
169,0.000015,0.000003,0.001163,0.110009,0.096240,1.376914,0.4554,0.4574,0.4564,0.6920,0.6951,0.6935,0.7634,0.7668,0.7651,223,224,0.4698,0.4,0.0,0.000128
170,0.000014,0.000003,0.001125,0.109412,0.095688,1.372367,0.4732,0.4753,0.4743,0.6875,0.6906,0.6890,0.7679,0.7713,0.7696,223,224,0.4743,0.4,0.0,0.000126
171,0.000013,0.000003,0.000994,0.108080,0.094345,1.373544,0.4688,0.4709,0.4698,0.6875,0.6906,0.6890,0.7634,0.7668,0.7651,223,224,0.4743,0.4,0.0,0.000125
172,0.000014,0.000003,0.001133,0.109098,0.095320,1.377831,0.4598,0.4619,0.4609,0.6920,0.6951,0.6935,0.7634,0.7668,0.7651,223,224,0.4743,0.4,0.0,0.000123
173,0.000014,0.000003,0.001069,0.109436,0.095687,1.374894,0.4643,0.4664,0.4653,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4743,0.4,0.0,0.000122
174,0.000012,0.000003,0.000975,0.109912,0.096203,1.370848,0.4732,0.4753,0.4743,0.6875,0.6906,0.6890,0.7723,0.7758,0.7740,223,224,0.4743,0.4,0.0,0.000120
175,0.000012,0.000003,0.000899,0.109219,0.095437,1.378203,0.4688,0.4709,0.4698,0.6875,0.6906,0.6890,0.7679,0.7713,0.7696,223,224,0.4743,0.4,0.0,0.000119
176,0.000012,0.000003,0.000888,0.109129,0.095386,1.374311,0.4598,0.4619,0.4609,0.6875,0.6906,0.6890,0.7634,0.7668,0.7651,223,224,0.4743,0.4,0.0,0.000117
177,0.000011,0.000003,0.000878,0.109379,0.095587,1.379272,0.4732,0.4753,0.4743,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4743,0.4,0.0,0.000116
178,0.000012,0.000003,0.000939,0.109289,0.095584,1.370445,0.4643,0.4664,0.4653,0.6830,0.6861,0.6846,0.7634,0.7668,0.7651,223,224,0.4743,0.4,0.0,0.000115
179,0.000012,0.000003,0.000904,0.109739,0.095999,1.374012,0.4688,0.4709,0.4698,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4743,0.4,0.0,0.000113
180,0.000010,0.000003,0.000796,0.109665,0.095933,1.373174,0.4688,0.4709,0.4698,0.6875,0.6906,0.6890,0.7634,0.7668,0.7651,223,224,0.4743,0.4,0.0,0.000112
181,0.000010,0.000003,0.000793,0.110121,0.096359,1.376221,0.4688,0.4709,0.4698,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4743,0.4,0.0,0.000110
182,0.000011,0.000003,0.000807,0.109836,0.096077,1.375940,0.4732,0.4753,0.4743,0.6875,0.6906,0.6890,0.7679,0.7713,0.7696,223,224,0.4743,0.4,0.0,0.000109
183,0.000010,0.000002,0.000763,0.110325,0.096608,1.371673,0.4643,0.4664,0.4653,0.6830,0.6861,0.6846,0.7589,0.7623,0.7606,223,224,0.4743,0.4,0.0,0.000107
184,0.000011,0.000002,0.000818,0.109507,0.095764,1.374340,0.4732,0.4753,0.4743,0.6920,0.6951,0.6935,0.7634,0.7668,0.7651,223,224,0.4743,0.4,0.0,0.000106
185,0.000010,0.000002,0.000776,0.110681,0.096886,1.379547,0.4598,0.4619,0.4609,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4743,0.4,0.0,0.000104
186,0.000010,0.000002,0.000751,0.110415,0.096686,1.372850,0.4643,0.4664,0.4653,0.6875,0.6906,0.6890,0.7679,0.7713,0.7696,223,224,0.4743,0.4,0.0,0.000103
187,0.000010,0.000002,0.000712,0.110798,0.097021,1.377707,0.4688,0.4709,0.4698,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4743,0.4,0.0,0.000102
188,0.000010,0.000002,0.000761,0.110766,0.097031,1.373512,0.4643,0.4664,0.4653,0.6875,0.6906,0.6890,0.7634,0.7668,0.7651,223,224,0.4743,0.4,0.0,0.000100
189,0.000010,0.000002,0.000766,0.110877,0.097097,1.377991,0.4688,0.4709,0.4698,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4743,0.4,0.0,0.000099
190,0.000010,0.000002,0.000754,0.111408,0.097624,1.378444,0.4598,0.4619,0.4609,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4743,0.4,0.0,0.000097
191,0.000011,0.000002,0.000840,0.110490,0.096765,1.372419,0.4643,0.4664,0.4653,0.6920,0.6951,0.6935,0.7634,0.7668,0.7651,223,224,0.4743,0.4,0.0,0.000096
192,0.000010,0.000002,0.000808,0.111270,0.097508,1.376238,0.4643,0.4664,0.4653,0.6920,0.6951,0.6935,0.7634,0.7668,0.7651,223,224,0.4743,0.4,0.0,0.000095
193,0.000010,0.000002,0.000777,0.110508,0.096776,1.373204,0.4688,0.4709,0.4698,0.6875,0.6906,0.6890,0.7679,0.7713,0.7696,223,224,0.4743,0.4,0.0,0.000093
194,0.000009,0.000002,0.000705,0.111557,0.097804,1.375285,0.4688,0.4709,0.4698,0.6875,0.6906,0.6890,0.7679,0.7713,0.7696,223,224,0.4743,0.4,0.0,0.000092
195,0.000008,0.000002,0.000633,0.111608,0.097829,1.377872,0.4732,0.4753,0.4743,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4743,0.4,0.0,0.000091
196,0.000009,0.000002,0.000644,0.111702,0.097907,1.379501,0.4688,0.4709,0.4698,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4743,0.4,0.0,0.000089
197,0.000009,0.000002,0.000661,0.111149,0.097401,1.374830,0.4688,0.4709,0.4698,0.6830,0.6861,0.6846,0.7679,0.7713,0.7696,223,224,0.4743,0.4,0.0,0.000088
198,0.000009,0.000002,0.000686,0.111480,0.097758,1.372159,0.4643,0.4664,0.4653,0.6830,0.6861,0.6846,0.7634,0.7668,0.7651,223,224,0.4743,0.4,0.0,0.000086
199,0.000009,0.000002,0.000700,0.110992,0.097225,1.376631,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4787,0.4,0.0,0.000085
200,0.000009,0.000002,0.000660,0.111779,0.098001,1.377789,0.4688,0.4709,0.4698,0.6875,0.6906,0.6890,0.7679,0.7713,0.7696,223,224,0.4787,0.4,0.0,0.000084
201,0.000008,0.000002,0.000598,0.111241,0.097533,1.370739,0.4688,0.4709,0.4698,0.6875,0.6906,0.6890,0.7634,0.7668,0.7651,223,224,0.4787,0.4,0.0,0.000082
202,0.000009,0.000002,0.000683,0.112901,0.099103,1.379823,0.4777,0.4798,0.4787,0.6830,0.6861,0.6846,0.7589,0.7623,0.7606,223,224,0.4787,0.4,0.0,0.000081
203,0.000009,0.000002,0.000692,0.111937,0.098146,1.379159,0.4732,0.4753,0.4743,0.6875,0.6906,0.6890,0.7679,0.7713,0.7696,223,224,0.4787,0.4,0.0,0.000080
204,0.000008,0.000002,0.000585,0.111520,0.097724,1.379603,0.4732,0.4753,0.4743,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4787,0.4,0.0,0.000079
205,0.000009,0.000002,0.000744,0.112749,0.098947,1.380230,0.4688,0.4709,0.4698,0.6875,0.6906,0.6890,0.7634,0.7668,0.7651,223,224,0.4787,0.4,0.0,0.000077
206,0.000009,0.000002,0.000709,0.112799,0.099066,1.373294,0.4598,0.4619,0.4609,0.6875,0.6906,0.6890,0.7634,0.7668,0.7651,223,224,0.4787,0.4,0.0,0.000076
207,0.000008,0.000002,0.000577,0.112810,0.098994,1.381622,0.4688,0.4709,0.4698,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4787,0.4,0.0,0.000075
208,0.000008,0.000002,0.000579,0.111678,0.097873,1.380408,0.4732,0.4753,0.4743,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4787,0.4,0.0,0.000073
209,0.000007,0.000002,0.000554,0.112620,0.098847,1.377305,0.4732,0.4753,0.4743,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4787,0.4,0.0,0.000072
210,0.000007,0.000002,0.000547,0.112886,0.099090,1.379644,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4787,0.4,0.0,0.000071
211,0.000007,0.000002,0.000505,0.112437,0.098625,1.381278,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4787,0.4,0.0,0.000070
212,0.000007,0.000002,0.000499,0.112572,0.098772,1.380062,0.4777,0.4798,0.4787,0.6875,0.6906,0.6890,0.7679,0.7713,0.7696,223,224,0.4787,0.4,0.0,0.000069
213,0.000007,0.000002,0.000502,0.112878,0.099065,1.381317,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4787,0.4,0.0,0.000067
214,0.000007,0.000002,0.000484,0.112551,0.098747,1.380410,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4787,0.4,0.0,0.000066
215,0.000007,0.000002,0.000476,0.112926,0.099114,1.381253,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4787,0.4,0.0,0.000065
216,0.000007,0.000002,0.000473,0.112892,0.099117,1.377485,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4787,0.4,0.0,0.000064
217,0.000007,0.000002,0.000486,0.112993,0.099195,1.379802,0.4821,0.4843,0.4832,0.6875,0.6906,0.6890,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000063
218,0.000007,0.000002,0.000499,0.112454,0.098645,1.380834,0.4732,0.4753,0.4743,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000061
219,0.000007,0.000002,0.000492,0.112881,0.099076,1.380475,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000060
220,0.000007,0.000002,0.000498,0.112446,0.098664,1.378140,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000059
221,0.000006,0.000002,0.000446,0.112888,0.099096,1.379233,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000058
222,0.000006,0.000002,0.000454,0.113315,0.099528,1.378769,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000057
223,0.000006,0.000002,0.000436,0.113373,0.099564,1.380861,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000056
224,0.000006,0.000002,0.000452,0.113640,0.099825,1.381504,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000055
225,0.000006,0.000002,0.000428,0.113478,0.099666,1.381122,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000054
226,0.000006,0.000002,0.000413,0.113392,0.099589,1.380298,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000052
227,0.000006,0.000002,0.000423,0.113868,0.100052,1.381553,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000051
228,0.000006,0.000002,0.000420,0.113553,0.099727,1.382531,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000050
229,0.000006,0.000002,0.000405,0.113618,0.099822,1.379604,0.4821,0.4843,0.4832,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000049
230,0.000006,0.000002,0.000422,0.113193,0.099388,1.380466,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000048
231,0.000006,0.000002,0.000439,0.113463,0.099619,1.384384,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000047
232,0.000006,0.000002,0.000424,0.113619,0.099831,1.378786,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000046
233,0.000006,0.000002,0.000407,0.113744,0.099965,1.377861,0.4821,0.4843,0.4832,0.6875,0.6906,0.6890,0.7634,0.7668,0.7651,223,224,0.4832,0.4,0.0,0.000045
234,0.000006,0.000002,0.000467,0.113829,0.100048,1.378180,0.4821,0.4843,0.4832,0.6875,0.6906,0.6890,0.7634,0.7668,0.7651,223,224,0.4832,0.4,0.0,0.000044
235,0.000006,0.000002,0.000482,0.113630,0.099805,1.382500,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000043
236,0.000006,0.000002,0.000406,0.113789,0.099990,1.379952,0.4821,0.4843,0.4832,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000042
237,0.000006,0.000002,0.000416,0.113654,0.099846,1.380833,0.4821,0.4843,0.4832,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000041
238,0.000006,0.000002,0.000391,0.114104,0.100283,1.382089,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000040
239,0.000005,0.000002,0.000387,0.113997,0.100203,1.379393,0.4821,0.4843,0.4832,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000040
240,0.000005,0.000002,0.000380,0.114136,0.100335,1.380124,0.4777,0.4798,0.4787,0.6875,0.6906,0.6890,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000039
241,0.000005,0.000002,0.000367,0.114188,0.100359,1.382870,0.4821,0.4843,0.4832,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000038
242,0.000005,0.000002,0.000373,0.113855,0.100045,1.381051,0.4777,0.4798,0.4787,0.6875,0.6906,0.6890,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000037
243,0.000005,0.000002,0.000358,0.114312,0.100506,1.380571,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000036
244,0.000005,0.000002,0.000350,0.114002,0.100183,1.381942,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000035
245,0.000005,0.000002,0.000367,0.114347,0.100534,1.381247,0.4821,0.4843,0.4832,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000034
246,0.000005,0.000002,0.000340,0.114115,0.100303,1.381197,0.4821,0.4843,0.4832,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000033
247,0.000005,0.000002,0.000347,0.114450,0.100611,1.383894,0.4821,0.4843,0.4832,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000033
248,0.000005,0.000002,0.000352,0.114397,0.100563,1.383462,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000032
249,0.000005,0.000002,0.000363,0.114141,0.100320,1.382068,0.4821,0.4843,0.4832,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000031
250,0.000005,0.000002,0.000339,0.114209,0.100404,1.380535,0.4777,0.4798,0.4787,0.6830,0.6861,0.6846,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000030
251,0.000005,0.000002,0.000334,0.114380,0.100570,1.380970,0.4777,0.4798,0.4787,0.6875,0.6906,0.6890,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000029
252,0.000005,0.000001,0.000337,0.114439,0.100610,1.382898,0.4821,0.4843,0.4832,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000029
253,0.000005,0.000001,0.000338,0.114482,0.100675,1.380680,0.4821,0.4843,0.4832,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000028
254,0.000005,0.000002,0.000343,0.114588,0.100761,1.382696,0.4821,0.4843,0.4832,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000027
255,0.000005,0.000001,0.000319,0.114732,0.100904,1.382857,0.4821,0.4843,0.4832,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000027
256,0.000005,0.000001,0.000324,0.114369,0.100548,1.382155,0.4821,0.4843,0.4832,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000026
257,0.000005,0.000001,0.000326,0.114678,0.100852,1.382615,0.4777,0.4798,0.4787,0.6875,0.6906,0.6890,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000025
258,0.000005,0.000001,0.000310,0.114692,0.100879,1.381237,0.4821,0.4843,0.4832,0.6964,0.6996,0.6980,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000024
259,0.000005,0.000001,0.000314,0.114776,0.100953,1.382279,0.4821,0.4843,0.4832,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000024
260,0.000005,0.000001,0.000314,0.114636,0.100810,1.382560,0.4777,0.4798,0.4787,0.6875,0.6906,0.6890,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000023
261,0.000005,0.000001,0.000317,0.114767,0.100946,1.382080,0.4821,0.4843,0.4832,0.6920,0.6951,0.6935,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000023
262,0.000005,0.000001,0.000310,0.114661,0.100824,1.383773,0.4821,0.4843,0.4832,0.6964,0.6996,0.6980,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000022
263,0.000005,0.000001,0.000313,0.114838,0.101015,1.382314,0.4777,0.4798,0.4787,0.6875,0.6906,0.6890,0.7679,0.7713,0.7696,223,224,0.4832,0.4,0.0,0.000021
264,0.000005,0.000001,0.000326,0.114585,0.100781,1.380386,0.4821,0.4843,0.4832,0.6964,0.6996,0.6980,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000021
265,0.000005,0.000001,0.000312,0.114884,0.101071,1.381338,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000020
266,0.000004,0.000001,0.000307,0.114776,0.100942,1.383421,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000020
267,0.000005,0.000001,0.000307,0.114792,0.100988,1.380334,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000019
268,0.000005,0.000001,0.000327,0.114669,0.100863,1.380647,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000019
269,0.000005,0.000001,0.000307,0.115003,0.101176,1.382680,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000018
270,0.000004,0.000001,0.000295,0.115026,0.101194,1.383127,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000018
271,0.000004,0.000001,0.000306,0.114954,0.101130,1.382358,0.4777,0.4798,0.4787,0.6920,0.6951,0.6935,0.7723,0.7758,0.7740,223,224,0.4832,0.4,0.0,0.000017
