epoch,train_loss,train_cls,train_disp,val_loss,val_cls,val_disp,P@1,R@1,F1@1,P@2,R@2,F1@2,P@3,R@3,F1@3,GT,Pred,best_F1@1,train_s,eval_s,lr
53,0.007347,0.004861,0.248664,0.035881,0.024428,1.145240,0.2535,0.2422,0.2477,0.4648,0.4439,0.4541,0.6056,0.5785,0.5917,223,213,0.6095,0.9,0.1,0.000279
54,0.006596,0.004434,0.216185,0.036688,0.025133,1.155441,0.3714,0.3498,0.3603,0.6000,0.5650,0.5820,0.7619,0.7175,0.7390,223,210,0.6095,0.9,0.1,0.000278
55,0.006342,0.004238,0.210400,0.035079,0.022388,1.269095,0.2673,0.2601,0.2636,0.4747,0.4619,0.4682,0.6498,0.6323,0.6409,223,217,0.6095,0.9,0.1,0.000277
56,0.005951,0.003893,0.205796,0.037820,0.025621,1.219836,0.2958,0.2825,0.2890,0.5211,0.4978,0.5092,0.6667,0.6368,0.6514,223,213,0.6095,0.9,0.1,0.000277
57,0.004809,0.003218,0.159024,0.033687,0.021869,1.181804,0.3670,0.3587,0.3628,0.6193,0.6054,0.6122,0.7248,0.7085,0.7166,223,218,0.6095,0.9,0.0,0.000276
58,0.004653,0.003109,0.154495,0.040608,0.026837,1.377083,0.2963,0.2870,0.2916,0.5509,0.5336,0.5421,0.6898,0.6682,0.6788,223,216,0.6095,0.9,0.1,0.000275
59,0.004724,0.003135,0.158847,0.039768,0.027352,1.241545,0.2153,0.2018,0.2083,0.4115,0.3857,0.3981,0.5598,0.5247,0.5417,223,209,0.6095,0.9,0.0,0.000274
60,0.005147,0.003336,0.181091,0.044371,0.030835,1.353684,0.0881,0.0762,0.0817,0.2539,0.2197,0.2356,0.4560,0.3946,0.4231,223,193,0.6095,0.9,0.1,0.000273
61,0.005793,0.003769,0.202336,0.038364,0.026018,1.234620,0.4206,0.4036,0.4119,0.6262,0.6009,0.6133,0.7477,0.7175,0.7323,223,214,0.6095,0.9,0.1,0.000272
62,0.009601,0.005915,0.368581,0.030914,0.018080,1.283383,0.3750,0.3767,0.3758,0.5893,0.5919,0.5906,0.7277,0.7309,0.7293,223,224,0.6095,1.0,0.1,0.000271
63,0.008934,0.005753,0.318101,0.029388,0.017905,1.148312,0.2894,0.3049,0.2969,0.5702,0.6009,0.5852,0.7106,0.7489,0.7293,223,235,0.6095,1.0,0.1,0.000270
64,0.006429,0.004232,0.219636,0.047622,0.033881,1.374078,0.4021,0.3498,0.3741,0.6598,0.5740,0.6139,0.7887,0.6861,0.7338,223,194,0.6095,0.9,0.1,0.000270
65,0.005495,0.003578,0.191730,0.036027,0.023990,1.203713,0.2788,0.2601,0.2691,0.4808,0.4484,0.4640,0.6731,0.6278,0.6497,223,208,0.6095,0.9,0.1,0.000269
66,0.004720,0.003151,0.156876,0.044956,0.030807,1.414916,0.3122,0.2870,0.2991,0.5122,0.4709,0.4907,0.6829,0.6278,0.6542,223,205,0.6095,0.9,0.0,0.000268
67,0.004730,0.003078,0.165252,0.041694,0.027555,1.413890,0.2986,0.2960,0.2973,0.5294,0.5247,0.5270,0.6968,0.6906,0.6937,223,221,0.6095,0.9,0.0,0.000267
68,0.004535,0.003006,0.152929,0.043842,0.029919,1.392307,0.3168,0.2870,0.3012,0.5842,0.5291,0.5553,0.6832,0.6188,0.6494,223,202,0.6095,0.9,0.0,0.000266
69,0.004049,0.002650,0.139848,0.043913,0.031289,1.262451,0.2261,0.2018,0.2133,0.4925,0.4395,0.4645,0.6734,0.6009,0.6351,223,199,0.6095,0.9,0.1,0.000265
70,0.003599,0.002388,0.121181,0.042619,0.030298,1.232086,0.1716,0.1570,0.1639,0.3971,0.3632,0.3794,0.5980,0.5471,0.5714,223,204,0.6095,0.9,0.1,0.000264
71,0.004281,0.002786,0.149441,0.041671,0.029735,1.193590,0.2740,0.2556,0.2645,0.5240,0.4888,0.5058,0.6923,0.6457,0.6682,223,208,0.6095,0.9,0.1,0.000263
