epoch,train_loss,train_cls,train_disp,val_loss,val_cls,val_disp,P@1,R@1,F1@1,P@2,R@2,F1@2,P@3,R@3,F1@3,GT,Pred,best_F1@1,train_s,eval_s,lr
45,0.003193,0.001582,0.161106,0.195468,0.151036,4.443253,0.3401,0.3767,0.3574,0.4575,0.5067,0.4809,0.5789,0.6413,0.6085,223,247,0.3574,0.3,0.0,0.000285
46,0.002950,0.001360,0.158940,0.199130,0.156884,4.224637,0.3578,0.3722,0.3648,0.4828,0.5022,0.4923,0.5948,0.6188,0.6066,223,232,0.3648,0.3,0.0,0.000284
47,0.002922,0.001309,0.161231,0.201611,0.158769,4.284278,0.3665,0.4126,0.3882,0.4940,0.5561,0.5232,0.5817,0.6547,0.6160,223,251,0.3882,0.3,0.0,0.000283
48,0.002970,0.001339,0.163132,0.197713,0.155628,4.208504,0.3074,0.3363,0.3212,0.4549,0.4978,0.4754,0.5533,0.6054,0.5782,223,244,0.3882,0.3,0.0,0.000283
49,0.002900,0.001304,0.159574,0.195392,0.151916,4.347604,0.3374,0.3722,0.3539,0.4593,0.5067,0.4819,0.5894,0.6502,0.6183,223,246,0.3882,0.3,0.0,0.000282
50,0.002696,0.001233,0.146222,0.182766,0.141052,4.171370,0.3227,0.3632,0.3418,0.4502,0.5067,0.4768,0.5618,0.6323,0.5949,223,251,0.3882,0.3,0.0,0.000281
51,0.002119,0.000837,0.128157,0.207179,0.164819,4.236009,0.4032,0.4484,0.4246,0.5081,0.5650,0.5350,0.5887,0.6547,0.6200,223,248,0.4246,0.3,0.0,0.000281
52,0.001783,0.000616,0.116730,0.229326,0.187389,4.193728,0.3493,0.3587,0.3540,0.4672,0.4798,0.4735,0.5808,0.5964,0.5885,223,229,0.4246,0.3,0.0,0.000280
53,0.001619,0.000541,0.107834,0.209600,0.169196,4.040402,0.3498,0.3812,0.3648,0.4815,0.5247,0.5021,0.5844,0.6368,0.6094,223,243,0.4246,0.3,0.0,0.000279
54,0.001272,0.000353,0.091864,0.231364,0.190013,4.135108,0.3797,0.4036,0.3913,0.5063,0.5381,0.5217,0.6034,0.6413,0.6217,223,237,0.4246,0.3,0.0,0.000278
55,0.001009,0.000272,0.073730,0.236868,0.195093,4.177423,0.3640,0.3901,0.3766,0.5063,0.5426,0.5238,0.6151,0.6592,0.6364,223,239,0.4246,0.3,0.0,0.000277
56,0.000823,0.000189,0.063394,0.245107,0.201901,4.320613,0.3613,0.3857,0.3731,0.5000,0.5336,0.5163,0.5924,0.6323,0.6117,223,238,0.4246,0.3,0.0,0.000277
57,0.000772,0.000171,0.060094,0.243866,0.201613,4.225331,0.3766,0.4036,0.3896,0.5063,0.5426,0.5238,0.6025,0.6457,0.6234,223,239,0.4246,0.3,0.0,0.000276
58,0.000741,0.000166,0.057461,0.258968,0.217312,4.165643,0.3705,0.3722,0.3714,0.5045,0.5067,0.5056,0.6161,0.6188,0.6174,223,224,0.4246,0.3,0.0,0.000275
59,0.001052,0.000343,0.070976,0.311091,0.268539,4.255223,0.3636,0.3229,0.3420,0.4949,0.4395,0.4656,0.6263,0.5561,0.5891,223,198,0.4246,0.3,0.0,0.000274
60,0.022150,0.015740,0.640909,0.097522,0.055544,4.197727,0.1354,0.1749,0.1526,0.2465,0.3184,0.2779,0.3611,0.4664,0.4070,223,288,0.4246,0.3,0.0,0.000273
61,0.017987,0.010838,0.714916,0.101355,0.062370,3.898511,0.2564,0.3139,0.2823,0.3480,0.4260,0.3831,0.4908,0.6009,0.5403,223,273,0.4246,0.3,0.0,0.000272
62,0.009410,0.005716,0.369398,0.147265,0.104428,4.283716,0.3000,0.3229,0.3110,0.4500,0.4843,0.4665,0.5667,0.6099,0.5875,223,240,0.4246,0.3,0.0,0.000271
63,0.005496,0.003097,0.239943,0.172801,0.130440,4.236135,0.2933,0.2960,0.2946,0.4356,0.4395,0.4375,0.6089,0.6143,0.6116,223,225,0.4246,0.3,0.0,0.000270
64,0.004124,0.002098,0.202589,0.179829,0.138617,4.121218,0.3306,0.3587,0.3441,0.4793,0.5202,0.4989,0.5950,0.6457,0.6194,223,242,0.4246,0.3,0.0,0.000270
65,0.002379,0.001100,0.127945,0.192298,0.150276,4.202209,0.3671,0.3901,0.3783,0.4937,0.5247,0.5087,0.6203,0.6592,0.6391,223,237,0.4246,0.3,0.0,0.000269
66,0.001569,0.000569,0.100060,0.201848,0.160039,4.180893,0.3671,0.3901,0.3783,0.5148,0.5471,0.5304,0.6118,0.6502,0.6304,223,237,0.4246,0.3,0.0,0.000268
67,0.001113,0.000330,0.078314,0.212361,0.171015,4.134622,0.3750,0.4036,0.3888,0.5000,0.5381,0.5184,0.6000,0.6457,0.6220,223,240,0.4246,0.3,0.0,0.000267
68,0.000876,0.000235,0.064068,0.217070,0.174888,4.218222,0.3766,0.4036,0.3896,0.5105,0.5471,0.5281,0.6109,0.6547,0.6320,223,239,0.4246,0.3,0.0,0.000266
69,0.000722,0.000182,0.054027,0.221824,0.179697,4.212725,0.3498,0.3812,0.3648,0.4815,0.5247,0.5021,0.5926,0.6457,0.6180,223,243,0.4246,0.3,0.0,0.000265
70,0.000632,0.000156,0.047596,0.226248,0.184121,4.212663,0.3580,0.3901,0.3734,0.5062,0.5516,0.5279,0.5967,0.6502,0.6223,223,243,0.4246,0.3,0.0,0.000264
71,0.000574,0.000140,0.043352,0.235181,0.192801,4.238053,0.3792,0.4081,0.3931,0.5167,0.5561,0.5356,0.6000,0.6457,0.6220,223,240,0.4246,0.3,0.0,0.000263
72,0.000533,0.000121,0.041174,0.237794,0.195409,4.238516,0.3559,0.3767,0.3660,0.5085,0.5381,0.5229,0.6102,0.6457,0.6275,223,236,0.4246,0.3,0.0,0.000262
73,0.000498,0.000109,0.038913,0.245469,0.203171,4.229827,0.3522,0.3632,0.3576,0.5043,0.5202,0.5121,0.6130,0.6323,0.6225,223,230,0.4246,0.3,0.0,0.000261
74,0.000454,0.000101,0.035318,0.240862,0.198570,4.229126,0.3640,0.3901,0.3766,0.5146,0.5516,0.5325,0.6067,0.6502,0.6277,223,239,0.4246,0.3,0.0,0.000260
75,0.000415,0.000089,0.032606,0.244146,0.201810,4.233660,0.3485,0.3767,0.3621,0.4938,0.5336,0.5129,0.5975,0.6457,0.6207,223,241,0.4246,0.3,0.0,0.000259
76,0.000377,0.000081,0.029534,0.247160,0.204821,4.233857,0.3682,0.3946,0.3810,0.4979,0.5336,0.5152,0.5983,0.6413,0.6190,223,239,0.4246,0.3,0.0,0.000258
