epoch,train_loss,train_cls,train_disp,val_loss,val_cls,val_disp,P@1,R@1,F1@1,P@2,R@2,F1@2,P@3,R@3,F1@3,GT,Pred,best_F1@1,train_s,eval_s,lr
130,0.100494,0.035499,6.499496,0.298216,0.059045,23.917107,0.1346,0.0942,0.1108,0.2692,0.1883,0.2216,0.4167,0.2915,0.3430,223,156,0.1503,0.2,0.0,0.000187
131,0.102207,0.035915,6.629180,0.269280,0.053938,21.534152,0.1211,0.1031,0.1114,0.2526,0.2152,0.2324,0.3947,0.3363,0.3632,223,190,0.1503,0.2,0.0,0.000185
132,0.101456,0.035725,6.573102,0.283236,0.052241,23.099522,0.1268,0.1166,0.1215,0.2341,0.2152,0.2243,0.3951,0.3632,0.3785,223,205,0.1503,0.2,0.0,0.000184
133,0.099211,0.036229,6.298229,0.248818,0.056482,19.233579,0.0977,0.0762,0.0856,0.2011,0.1570,0.1763,0.3333,0.2601,0.2922,223,174,0.1503,0.2,0.0,0.000182
134,0.098021,0.035459,6.256191,0.270517,0.060891,20.962564,0.1156,0.0762,0.0919,0.2245,0.1480,0.1784,0.3878,0.2556,0.3081,223,147,0.1503,0.2,0.0,0.000181
135,0.098417,0.036325,6.209226,0.268169,0.059469,20.869980,0.0994,0.0717,0.0833,0.2050,0.1480,0.1719,0.3727,0.2691,0.3125,223,161,0.1503,0.2,0.0,0.000179
136,0.097640,0.035823,6.181705,0.271444,0.054969,21.647433,0.1337,0.1121,0.1220,0.2406,0.2018,0.2195,0.4011,0.3363,0.3659,223,187,0.1503,0.2,0.0,0.000178
137,0.098870,0.036596,6.227423,0.276850,0.054870,22.198000,0.1217,0.1031,0.1117,0.2381,0.2018,0.2184,0.3968,0.3363,0.3641,223,189,0.1503,0.2,0.0,0.000176
138,0.097899,0.036181,6.171792,0.274933,0.065292,20.964103,0.1016,0.0583,0.0741,0.2266,0.1300,0.1652,0.4062,0.2332,0.2963,223,128,0.1503,0.2,0.0,0.000175
139,0.097647,0.035951,6.169581,0.279249,0.068458,21.079122,0.0862,0.0448,0.0590,0.2328,0.1211,0.1593,0.4138,0.2152,0.2832,223,116,0.1503,0.2,0.0,0.000173
140,0.097498,0.035562,6.193609,0.257754,0.065127,19.262676,0.0840,0.0493,0.0621,0.1985,0.1166,0.1469,0.3282,0.1928,0.2429,223,131,0.1503,0.2,0.0,0.000172
141,0.098123,0.036008,6.211464,0.281351,0.063598,21.775295,0.0970,0.0583,0.0728,0.2239,0.1345,0.1681,0.3955,0.2377,0.2969,223,134,0.1503,0.2,0.0,0.000170
142,0.097633,0.035793,6.184020,0.281208,0.057059,22.414898,0.1143,0.0897,0.1005,0.2343,0.1839,0.2060,0.4000,0.3139,0.3518,223,175,0.1503,0.2,0.0,0.000169
143,0.097285,0.035431,6.185494,0.264011,0.056309,20.770244,0.1061,0.0852,0.0945,0.2011,0.1614,0.1791,0.3520,0.2825,0.3134,223,179,0.1503,0.2,0.0,0.000167
144,0.097513,0.035425,6.208837,0.295464,0.058344,23.711973,0.1205,0.0897,0.1028,0.2349,0.1749,0.2005,0.4036,0.3004,0.3445,223,166,0.1503,0.2,0.0,0.000166
145,0.097770,0.035478,6.229166,0.254278,0.049645,20.463289,0.1055,0.1121,0.1087,0.1983,0.2108,0.2043,0.3249,0.3453,0.3348,223,237,0.1503,0.2,0.0,0.000164
146,0.097582,0.035782,6.179972,0.273200,0.056690,21.651052,0.1272,0.0987,0.1111,0.2370,0.1839,0.2071,0.3931,0.3049,0.3434,223,173,0.1503,0.2,0.0,0.000163
147,0.097099,0.035359,6.173945,0.286885,0.061462,22.542325,0.1074,0.0717,0.0860,0.2282,0.1525,0.1828,0.3826,0.2556,0.3065,223,149,0.1503,0.2,0.0,0.000161
148,0.096665,0.035153,6.151212,0.282191,0.068059,21.413219,0.0973,0.0493,0.0655,0.2212,0.1121,0.1488,0.4159,0.2108,0.2798,223,113,0.1503,0.2,0.0,0.000160
149,0.097559,0.035637,6.192162,0.282236,0.061264,22.097253,0.1096,0.0717,0.0867,0.2260,0.1480,0.1789,0.3699,0.2422,0.2927,223,146,0.1503,0.2,0.0,0.000158
150,0.096848,0.035459,6.138963,0.307313,0.059318,24.799428,0.1235,0.0897,0.1039,0.2407,0.1749,0.2026,0.4136,0.3004,0.3481,223,162,0.1503,0.2,0.0,0.000157
151,0.097290,0.035485,6.180528,0.269615,0.055603,21.401145,0.1167,0.0942,0.1042,0.2222,0.1794,0.1985,0.3611,0.2915,0.3226,223,180,0.1503,0.2,0.0,0.000155
152,0.097572,0.035099,6.247275,0.267741,0.056658,21.108270,0.1017,0.0807,0.0900,0.2034,0.1614,0.1800,0.3390,0.2691,0.3000,223,177,0.1503,0.2,0.0,0.000153
153,0.097343,0.035223,6.212055,0.311447,0.057820,25.362750,0.1294,0.0987,0.1120,0.2353,0.1794,0.2036,0.4176,0.3184,0.3613,223,170,0.1503,0.2,0.0,0.000152
154,0.097158,0.035350,6.180843,0.284983,0.061786,22.319670,0.1074,0.0717,0.0860,0.2282,0.1525,0.1828,0.3758,0.2511,0.3011,223,149,0.1503,0.2,0.0,0.000150
155,0.096431,0.035160,6.127033,0.314835,0.066716,24.811932,0.1008,0.0538,0.0702,0.2353,0.1256,0.1637,0.4202,0.2242,0.2924,223,119,0.1503,0.2,0.0,0.000149
156,0.096483,0.035132,6.135046,0.294698,0.057708,23.699019,0.1364,0.1076,0.1203,0.2443,0.1928,0.2155,0.3977,0.3139,0.3509,223,176,0.1503,0.2,0.0,0.000147
157,0.096139,0.035116,6.102320,0.307656,0.055737,25.191982,0.1250,0.1076,0.1157,0.2396,0.2063,0.2217,0.3906,0.3363,0.3614,223,192,0.1503,0.2,0.0,0.000146
158,0.096713,0.035094,6.161914,0.280107,0.060124,21.998236,0.1062,0.0762,0.0888,0.2188,0.1570,0.1828,0.3563,0.2556,0.2977,223,160,0.1503,0.2,0.0,0.000144
159,0.096539,0.034954,6.158423,0.298227,0.056463,24.176360,0.1326,0.1076,0.1188,0.2376,0.1928,0.2129,0.3923,0.3184,0.3515,223,181,0.1503,0.2,0.0,0.000143
160,0.096803,0.035307,6.149602,0.296138,0.056810,23.932865,0.1381,0.1121,0.1238,0.2431,0.1973,0.2178,0.3923,0.3184,0.3515,223,181,0.1503,0.2,0.0,0.000141
161,0.097111,0.035749,6.136245,0.286088,0.062101,22.398748,0.1208,0.0807,0.0968,0.2282,0.1525,0.1828,0.3691,0.2466,0.2957,223,149,0.1503,0.2,0.0,0.000140
162,0.096226,0.035555,6.067046,0.292335,0.061758,23.057643,0.1250,0.0852,0.1013,0.2237,0.1525,0.1813,0.3684,0.2511,0.2987,223,152,0.1503,0.2,0.0,0.000138
163,0.095948,0.035282,6.066628,0.282721,0.052811,22.991005,0.1198,0.1166,0.1182,0.2074,0.2018,0.2045,0.3502,0.3408,0.3455,223,217,0.1503,0.2,0.0,0.000137
164,0.096369,0.035116,6.125265,0.313315,0.054380,25.893505,0.1208,0.1121,0.1163,0.2367,0.2197,0.2279,0.3865,0.3587,0.3721,223,207,0.1503,0.2,0.0,0.000135
165,0.096741,0.034897,6.184421,0.254194,0.054108,20.008593,0.0976,0.0897,0.0935,0.1854,0.1704,0.1776,0.2829,0.2601,0.2710,223,205,0.1503,0.2,0.0,0.000134
166,0.096820,0.034988,6.183249,0.271457,0.053116,21.834153,0.1043,0.0987,0.1014,0.1991,0.1883,0.1935,0.3270,0.3094,0.3180,223,211,0.1503,0.2,0.0,0.000132
167,0.095850,0.035064,6.078554,0.297908,0.057277,24.063107,0.1236,0.0987,0.1097,0.2303,0.1839,0.2045,0.3652,0.2915,0.3242,223,178,0.1503,0.2,0.0,0.000131
168,0.095118,0.034726,6.039226,0.306003,0.060076,24.592741,0.1152,0.0852,0.0979,0.2303,0.1704,0.1959,0.3879,0.2870,0.3299,223,165,0.1503,0.2,0.0,0.000129
169,0.095415,0.034950,6.046579,0.307187,0.059251,24.793585,0.1078,0.0807,0.0923,0.2275,0.1704,0.1949,0.3832,0.2870,0.3282,223,167,0.1503,0.2,0.0,0.000128
170,0.095380,0.034752,6.062715,0.284971,0.056822,22.814867,0.1183,0.0987,0.1076,0.2204,0.1839,0.2005,0.3710,0.3094,0.3374,223,186,0.1503,0.2,0.0,0.000126
171,0.095790,0.035094,6.069628,0.294961,0.054117,24.084414,0.1196,0.1121,0.1157,0.2201,0.2063,0.2130,0.3541,0.3318,0.3426,223,209,0.1503,0.2,0.0,0.000125
172,0.095073,0.034841,6.023160,0.297631,0.063331,23.429952,0.1042,0.0673,0.0817,0.2153,0.1390,0.1689,0.3542,0.2287,0.2779,223,144,0.1503,0.2,0.0,0.000123
173,0.095101,0.034702,6.039968,0.318787,0.058007,26.078058,0.1207,0.0942,0.1058,0.2414,0.1883,0.2116,0.3966,0.3094,0.3476,223,174,0.1503,0.2,0.0,0.000122
174,0.096372,0.035032,6.134025,0.293685,0.056236,23.744890,0.1250,0.1076,0.1157,0.2344,0.2018,0.2169,0.3698,0.3184,0.3422,223,192,0.1503,0.2,0.0,0.000120
175,0.095476,0.034751,6.072486,0.325818,0.063783,26.203509,0.1095,0.0673,0.0833,0.2409,0.1480,0.1833,0.3942,0.2422,0.3000,223,137,0.1503,0.2,0.0,0.000119
176,0.095521,0.035011,6.051023,0.299576,0.065644,23.393179,0.0938,0.0538,0.0684,0.2109,0.1211,0.1538,0.3594,0.2063,0.2621,223,128,0.1503,0.2,0.0,0.000117
177,0.095631,0.034953,6.067814,0.304937,0.058845,24.609255,0.1214,0.0942,0.1061,0.2312,0.1794,0.2020,0.3699,0.2870,0.3232,223,173,0.1503,0.2,0.0,0.000116
178,0.094872,0.034648,6.022403,0.330486,0.057969,27.251688,0.1160,0.0942,0.1040,0.2376,0.1928,0.2129,0.4033,0.3274,0.3614,223,181,0.1503,0.2,0.0,0.000115
179,0.095226,0.034611,6.061471,0.320946,0.059991,26.095516,0.1131,0.0852,0.0972,0.2381,0.1794,0.2046,0.3750,0.2825,0.3223,223,168,0.1503,0.2,0.0,0.000113
180,0.095014,0.034727,6.028753,0.309739,0.056026,25.371267,0.1289,0.1121,0.1199,0.2268,0.1973,0.2110,0.3608,0.3139,0.3357,223,194,0.1503,0.2,0.0,0.000112
181,0.094811,0.034633,6.017831,0.358062,0.061098,29.696352,0.1472,0.1076,0.1244,0.3006,0.2197,0.2539,0.4294,0.3139,0.3627,223,163,0.1503,0.2,0.0,0.000110
182,0.096394,0.034586,6.180773,0.323043,0.059996,26.304696,0.1163,0.0897,0.1013,0.2384,0.1839,0.2076,0.3663,0.2825,0.3190,223,172,0.1503,0.2,0.0,0.000109
183,0.095538,0.034766,6.077274,0.295117,0.054415,24.070219,0.1058,0.0987,0.1021,0.2115,0.1973,0.2042,0.3317,0.3094,0.3202,223,208,0.1503,0.2,0.0,0.000107
184,0.096121,0.034827,6.129403,0.290826,0.052069,23.875685,0.1150,0.1166,0.1158,0.2212,0.2242,0.2227,0.3407,0.3453,0.3430,223,226,0.1503,0.2,0.0,0.000106
185,0.095464,0.034731,6.073290,0.319258,0.055520,26.373809,0.1111,0.0987,0.1045,0.2323,0.2063,0.2185,0.3737,0.3318,0.3515,223,198,0.1503,0.2,0.0,0.000104
186,0.096225,0.034699,6.152664,0.345179,0.061458,28.372157,0.1509,0.1076,0.1257,0.2642,0.1883,0.2199,0.4340,0.3094,0.3613,223,159,0.1503,0.2,0.0,0.000103
187,0.095467,0.034665,6.080173,0.287969,0.051459,23.651057,0.1139,0.1211,0.1174,0.2110,0.2242,0.2174,0.3376,0.3587,0.3478,223,237,0.1503,0.2,0.0,0.000102
188,0.095638,0.035104,6.053405,0.281058,0.051449,22.960932,0.1207,0.1256,0.1231,0.2112,0.2197,0.2154,0.3190,0.3318,0.3253,223,232,0.1503,0.2,0.0,0.000100
189,0.095690,0.035072,6.061830,0.321148,0.059231,26.191704,0.1180,0.0942,0.1047,0.2360,0.1883,0.2095,0.3708,0.2960,0.3292,223,178,0.1503,0.2,0.0,0.000099
190,0.095099,0.034501,6.059778,0.336457,0.063751,27.270581,0.1206,0.0762,0.0934,0.2411,0.1525,0.1868,0.4043,0.2556,0.3132,223,141,0.1503,0.2,0.0,0.000097
191,0.095219,0.034399,6.082053,0.324911,0.053760,27.115094,0.1244,0.1211,0.1227,0.2350,0.2287,0.2318,0.3779,0.3677,0.3727,223,217,0.1503,0.2,0.0,0.000096
192,0.094812,0.034814,5.999717,0.313139,0.061192,25.194677,0.1083,0.0762,0.0895,0.2229,0.1570,0.1842,0.3694,0.2601,0.3053,223,157,0.1503,0.2,0.0,0.000095
193,0.095020,0.035076,5.994398,0.337834,0.067970,26.986353,0.1083,0.0583,0.0758,0.2333,0.1256,0.1633,0.4000,0.2152,0.2799,223,120,0.1503,0.2,0.0,0.000093
194,0.094710,0.034687,6.002293,0.292819,0.054474,23.834501,0.1053,0.0987,0.1019,0.2153,0.2018,0.2083,0.3397,0.3184,0.3287,223,209,0.1503,0.2,0.0,0.000092
195,0.094235,0.034471,5.976400,0.332785,0.061068,27.171700,0.1296,0.0942,0.1091,0.2531,0.1839,0.2130,0.3889,0.2825,0.3273,223,162,0.1503,0.2,0.0,0.000091
196,0.094146,0.034353,5.979203,0.325684,0.059641,26.604251,0.1143,0.0897,0.1005,0.2343,0.1839,0.2060,0.3714,0.2915,0.3266,223,175,0.1503,0.2,0.0,0.000089
197,0.093846,0.034311,5.953474,0.333985,0.060374,27.361136,0.1118,0.0852,0.0967,0.2353,0.1794,0.2036,0.3824,0.2915,0.3308,223,170,0.1503,0.2,0.0,0.000088
198,0.094022,0.034294,5.972810,0.324134,0.055655,26.847901,0.1095,0.0987,0.1038,0.2239,0.2018,0.2123,0.3632,0.3274,0.3443,223,201,0.1503,0.2,0.0,0.000086
199,0.093715,0.034370,5.934541,0.328978,0.063196,26.578286,0.1293,0.0852,0.1027,0.2517,0.1659,0.2000,0.3810,0.2511,0.3027,223,147,0.1503,0.2,0.0,0.000085
200,0.093814,0.034290,5.952347,0.321538,0.056341,26.519633,0.1144,0.1031,0.1085,0.2289,0.2063,0.2170,0.3632,0.3274,0.3443,223,201,0.1503,0.2,0.0,0.000084
201,0.093544,0.034168,5.937555,0.320761,0.057992,26.276958,0.1183,0.0987,0.1076,0.2366,0.1973,0.2152,0.3763,0.3139,0.3423,223,186,0.1503,0.2,0.0,0.000082
202,0.093581,0.034039,5.954193,0.328446,0.056889,27.155732,0.1061,0.0942,0.0998,0.2323,0.2063,0.2185,0.3737,0.3318,0.3515,223,198,0.1503,0.2,0.0,0.000081
203,0.093552,0.034239,5.931325,0.341331,0.060189,28.114164,0.1207,0.0942,0.1058,0.2241,0.1749,0.1965,0.3736,0.2915,0.3275,223,174,0.1503,0.2,0.0,0.000080
204,0.093997,0.034259,5.973819,0.324082,0.054987,26.909472,0.1117,0.1031,0.1072,0.2282,0.2108,0.2191,0.3544,0.3274,0.3403,223,206,0.1503,0.2,0.0,0.000079
205,0.093962,0.034460,5.950137,0.320449,0.059676,26.077274,0.1080,0.0852,0.0952,0.2330,0.1839,0.2055,0.3523,0.2780,0.3108,223,176,0.1503,0.2,0.0,0.000077
206,0.093526,0.034260,5.926544,0.330103,0.056453,27.365035,0.0990,0.0897,0.0941,0.2277,0.2063,0.2165,0.3713,0.3363,0.3529,223,202,0.1503,0.2,0.0,0.000076
207,0.093640,0.034274,5.936611,0.323625,0.061696,26.192834,0.1187,0.0852,0.0992,0.2562,0.1839,0.2141,0.3812,0.2735,0.3185,223,160,0.1503,0.2,0.0,0.000075
208,0.093745,0.034228,5.951698,0.333665,0.062275,27.139092,0.1234,0.0852,0.1008,0.2532,0.1749,0.2069,0.3961,0.2735,0.3236,223,154,0.1503,0.2,0.0,0.000073
209,0.093591,0.034074,5.951749,0.334484,0.061087,27.339640,0.1138,0.0852,0.0974,0.2455,0.1839,0.2103,0.3772,0.2825,0.3231,223,167,0.1503,0.2,0.0,0.000072
210,0.093771,0.034071,5.970086,0.328612,0.062411,26.620144,0.1258,0.0897,0.1047,0.2579,0.1839,0.2147,0.3774,0.2691,0.3141,223,159,0.1503,0.2,0.0,0.000071
211,0.093382,0.034162,5.922079,0.332358,0.056982,27.537555,0.0950,0.0852,0.0898,0.2250,0.2018,0.2128,0.3650,0.3274,0.3452,223,200,0.1503,0.2,0.0,0.000070
212,0.093600,0.034332,5.926858,0.322897,0.057266,26.563116,0.1111,0.0987,0.1045,0.2172,0.1928,0.2043,0.3485,0.3094,0.3278,223,198,0.1503,0.2,0.0,0.000069
213,0.093465,0.034229,5.923586,0.354144,0.064659,28.948491,0.1241,0.0807,0.0978,0.2414,0.1570,0.1902,0.4000,0.2601,0.3152,223,145,0.1503,0.2,0.0,0.000067
214,0.093870,0.034155,5.971482,0.329114,0.057985,27.112845,0.1058,0.0897,0.0971,0.2222,0.1883,0.2039,0.3545,0.3004,0.3252,223,189,0.1503,0.2,0.0,0.000066
215,0.093279,0.033961,5.931799,0.335764,0.060175,27.558939,0.1034,0.0807,0.0907,0.2356,0.1839,0.2065,0.3736,0.2915,0.3275,223,174,0.1503,0.2,0.0,0.000065
216,0.093553,0.034321,5.923112,0.343771,0.057509,28.626255,0.1071,0.0942,0.1002,0.2347,0.2063,0.2196,0.3776,0.3318,0.3532,223,196,0.1503,0.2,0.0,0.000064
217,0.093569,0.034481,5.908844,0.333907,0.060157,27.375042,0.1061,0.0852,0.0945,0.2346,0.1883,0.2090,0.3687,0.2960,0.3284,223,179,0.1503,0.2,0.0,0.000063
218,0.093278,0.034065,5.921249,0.332319,0.060202,27.211731,0.1034,0.0807,0.0907,0.2356,0.1839,0.2065,0.3678,0.2870,0.3224,223,174,0.1503,0.2,0.0,0.000061
219,0.093272,0.034153,5.911927,0.344998,0.061833,28.316437,0.1180,0.0852,0.0990,0.2484,0.1794,0.2083,0.3913,0.2825,0.3281,223,161,0.1503,0.2,0.0,0.000060
220,0.093139,0.033989,5.915001,0.338893,0.060406,27.848758,0.1136,0.0897,0.1003,0.2273,0.1794,0.2005,0.3693,0.2915,0.3258,223,176,0.1503,0.2,0.0,0.000059
221,0.093264,0.034309,5.895487,0.347660,0.059264,28.839538,0.1093,0.0897,0.0985,0.2240,0.1839,0.2020,0.3770,0.3094,0.3399,223,183,0.1503,0.2,0.0,0.000058
222,0.092802,0.034046,5.875542,0.336042,0.058745,27.729679,0.0963,0.0807,0.0878,0.2299,0.1928,0.2098,0.3690,0.3094,0.3366,223,187,0.1503,0.2,0.0,0.000057
223,0.093385,0.034117,5.926803,0.340878,0.058059,28.281901,0.0995,0.0852,0.0918,0.2199,0.1883,0.2029,0.3665,0.3139,0.3382,223,191,0.1503,0.2,0.0,0.000056
224,0.093260,0.034141,5.911937,0.335632,0.057529,27.810314,0.0990,0.0852,0.0916,0.2240,0.1928,0.2072,0.3646,0.3139,0.3373,223,192,0.1503,0.2,0.0,0.000055
225,0.093283,0.034150,5.913339,0.334448,0.056281,27.816738,0.0966,0.0897,0.0930,0.2271,0.2108,0.2186,0.3575,0.3318,0.3442,223,207,0.1503,0.2,0.0,0.000054
226,0.093304,0.034075,5.922874,0.333960,0.054947,27.901339,0.1023,0.0987,0.1005,0.2279,0.2197,0.2237,0.3581,0.3453,0.3516,223,215,0.1503,0.2,0.0,0.000052
227,0.092961,0.034170,5.879095,0.324952,0.055160,26.979128,0.0986,0.0942,0.0963,0.2207,0.2108,0.2156,0.3521,0.3363,0.3440,223,213,0.1503,0.2,0.0,0.000051
228,0.092958,0.033921,5.903622,0.337336,0.061204,27.613218,0.1065,0.0807,0.0918,0.2426,0.1839,0.2092,0.3846,0.2915,0.3316,223,169,0.1503,0.2,0.0,0.000050
229,0.092973,0.034062,5.891106,0.342879,0.058613,28.426599,0.1053,0.0897,0.0969,0.2211,0.1883,0.2034,0.3632,0.3094,0.3341,223,190,0.1503,0.2,0.0,0.000049
230,0.092907,0.034035,5.887249,0.342590,0.057423,28.516673,0.1045,0.0942,0.0991,0.2139,0.1928,0.2028,0.3582,0.3229,0.3396,223,201,0.1503,0.2,0.0,0.000048
231,0.093496,0.034171,5.932517,0.351388,0.059830,29.155809,0.1087,0.0897,0.0983,0.2283,0.1883,0.2064,0.3696,0.3049,0.3342,223,184,0.1503,0.2,0.0,0.000047
232,0.092921,0.034080,5.884125,0.321648,0.059069,26.257979,0.0904,0.0762,0.0827,0.1968,0.1659,0.1800,0.3457,0.2915,0.3163,223,188,0.1503,0.2,0.0,0.000046
233,0.093021,0.033868,5.915322,0.338059,0.061698,27.636101,0.1071,0.0807,0.0921,0.2381,0.1794,0.2046,0.3631,0.2735,0.3120,223,168,0.1503,0.2,0.0,0.000045
234,0.092930,0.033896,5.903415,0.344036,0.059090,28.494625,0.1058,0.0897,0.0971,0.2222,0.1883,0.2039,0.3651,0.3094,0.3350,223,189,0.1503,0.2,0.0,0.000044
235,0.093029,0.034206,5.882293,0.334132,0.060910,27.322269,0.0955,0.0762,0.0848,0.2135,0.1704,0.1895,0.3596,0.2870,0.3192,223,178,0.1503,0.2,0.0,0.000043
236,0.092926,0.034026,5.890022,0.353118,0.063407,28.971072,0.1290,0.0897,0.1058,0.2452,0.1704,0.2011,0.3871,0.2691,0.3175,223,155,0.1503,0.2,0.0,0.000042
237,0.092824,0.034168,5.865563,0.344570,0.061246,28.332412,0.1183,0.0897,0.1020,0.2426,0.1839,0.2092,0.3787,0.2870,0.3265,223,169,0.1503,0.2,0.0,0.000041
238,0.092769,0.034006,5.876258,0.350422,0.061750,28.867201,0.1220,0.0897,0.1034,0.2378,0.1749,0.2016,0.3780,0.2780,0.3204,223,164,0.1503,0.2,0.0,0.000040
239,0.092889,0.034127,5.876105,0.339862,0.063558,27.630359,0.1090,0.0762,0.0897,0.2564,0.1794,0.2111,0.3718,0.2601,0.3061,223,156,0.1503,0.2,0.0,0.000040
240,0.092732,0.033947,5.878477,0.338523,0.061845,27.667852,0.1012,0.0762,0.0870,0.2381,0.1794,0.2046,0.3631,0.2735,0.3120,223,168,0.1503,0.2,0.0,0.000039
241,0.093338,0.033907,5.943153,0.369230,0.060919,30.831090,0.1444,0.1166,0.1290,0.2333,0.1883,0.2084,0.4000,0.3229,0.3573,223,180,0.1503,0.2,0.0,0.000038
242,0.092876,0.033901,5.897480,0.349571,0.060290,28.928097,0.1081,0.0897,0.0980,0.2162,0.1794,0.1961,0.3622,0.3004,0.3284,223,185,0.1503,0.2,0.0,0.000037
243,0.093020,0.034082,5.893745,0.340236,0.058705,28.153112,0.0881,0.0762,0.0817,0.2176,0.1883,0.2019,0.3523,0.3049,0.3269,223,193,0.1503,0.2,0.0,0.000036
244,0.092949,0.033894,5.905551,0.363730,0.066707,29.702384,0.1214,0.0762,0.0937,0.2286,0.1435,0.1763,0.3857,0.2422,0.2975,223,140,0.1503,0.2,0.0,0.000035
245,0.092796,0.033889,5.890636,0.353028,0.058937,29.409140,0.1042,0.0897,0.0964,0.2240,0.1928,0.2072,0.3646,0.3139,0.3373,223,192,0.1503,0.2,0.0,0.000034
246,0.092790,0.033961,5.882881,0.351517,0.061601,28.991576,0.1163,0.0897,0.1013,0.2267,0.1749,0.1975,0.3663,0.2825,0.3190,223,172,0.1503,0.2,0.0,0.000033
247,0.092819,0.033929,5.888998,0.347212,0.061117,28.609499,0.1193,0.0942,0.1053,0.2273,0.1794,0.2005,0.3636,0.2870,0.3208,223,176,0.1503,0.2,0.0,0.000033
248,0.092690,0.033839,5.885140,0.346520,0.060759,28.576157,0.1093,0.0897,0.0985,0.2240,0.1839,0.2020,0.3607,0.2960,0.3251,223,183,0.1503,0.2,0.0,0.000032
249,0.092895,0.033913,5.898163,0.359217,0.062280,29.693776,0.1212,0.0897,0.1031,0.2303,0.1704,0.1959,0.3879,0.2870,0.3299,223,165,0.1503,0.2,0.0,0.000031
250,0.092362,0.033834,5.852833,0.343962,0.058688,28.527366,0.1031,0.0897,0.0959,0.2165,0.1883,0.2014,0.3505,0.3049,0.3261,223,194,0.1503,0.2,0.0,0.000030
251,0.092542,0.033831,5.871085,0.348296,0.059939,28.835769,0.1070,0.0897,0.0976,0.2139,0.1794,0.1951,0.3583,0.3004,0.3268,223,187,0.1503,0.2,0.0,0.000029
252,0.092750,0.033819,5.893083,0.350946,0.060439,29.050760,0.1087,0.0897,0.0983,0.2174,0.1794,0.1966,0.3641,0.3004,0.3292,223,184,0.1503,0.2,0.0,0.000029
253,0.092392,0.033738,5.865423,0.350783,0.061860,28.892290,0.1170,0.0897,0.1015,0.2222,0.1704,0.1929,0.3626,0.2780,0.3147,223,171,0.1503,0.2,0.0,0.000028
254,0.092199,0.033730,5.846880,0.356672,0.061338,29.533377,0.1124,0.0897,0.0998,0.2191,0.1749,0.1945,0.3596,0.2870,0.3192,223,178,0.1503,0.2,0.0,0.000027
255,0.092212,0.033771,5.844130,0.347027,0.058091,28.893592,0.1050,0.0942,0.0993,0.2100,0.1883,0.1986,0.3550,0.3184,0.3357,223,200,0.1503,0.2,0.0,0.000027
256,0.092255,0.033775,5.848032,0.352639,0.060507,29.213208,0.1093,0.0897,0.0985,0.2131,0.1749,0.1921,0.3607,0.2960,0.3251,223,183,0.1503,0.2,0.0,0.000026
257,0.092200,0.033794,5.840689,0.356055,0.061476,29.457898,0.1143,0.0897,0.1005,0.2171,0.1704,0.1910,0.3543,0.2780,0.3116,223,175,0.1503,0.2,0.0,0.000025
258,0.092769,0.033917,5.885207,0.354868,0.058323,29.654480,0.1055,0.0942,0.0995,0.2161,0.1928,0.2038,0.3618,0.3229,0.3412,223,199,0.1503,0.2,0.0,0.000024
259,0.092329,0.033800,5.852851,0.355980,0.062842,29.313731,0.1220,0.0897,0.1034,0.2317,0.1704,0.1964,0.3780,0.2780,0.3204,223,164,0.1503,0.2,0.0,0.000024
260,0.092535,0.033861,5.867404,0.349563,0.062711,28.685221,0.1159,0.0852,0.0982,0.2378,0.1749,0.2016,0.3720,0.2735,0.3152,223,164,0.1503,0.2,0.0,0.000023
261,0.092730,0.033729,5.900125,0.356835,0.062112,29.472272,0.1212,0.0897,0.1031,0.2303,0.1704,0.1959,0.3758,0.2780,0.3196,223,165,0.1503,0.2,0.0,0.000023
262,0.092388,0.033736,5.865191,0.360756,0.061550,29.920506,0.1149,0.0897,0.1008,0.2299,0.1794,0.2015,0.3678,0.2870,0.3224,223,174,0.1503,0.2,0.0,0.000022
263,0.092508,0.033857,5.865108,0.352593,0.059645,29.294862,0.1047,0.0897,0.0966,0.2094,0.1794,0.1932,0.3560,0.3049,0.3285,223,191,0.1503,0.2,0.0,0.000021
264,0.092332,0.033793,5.853840,0.349897,0.060575,28.932171,0.1087,0.0897,0.0983,0.2120,0.1749,0.1916,0.3641,0.3004,0.3292,223,184,0.1503,0.2,0.0,0.000021
265,0.092241,0.033662,5.857925,0.359546,0.062421,29.712481,0.1220,0.0897,0.1034,0.2317,0.1704,0.1964,0.3780,0.2780,0.3204,223,164,0.1503,0.2,0.0,0.000020
266,0.092357,0.033777,5.857970,0.370349,0.062709,30.764027,0.1341,0.0987,0.1137,0.2439,0.1794,0.2067,0.3963,0.2915,0.3359,223,164,0.1503,0.2,0.0,0.000020
267,0.092434,0.033624,5.880957,0.360278,0.061405,29.887292,0.1073,0.0852,0.0950,0.2260,0.1794,0.2000,0.3616,0.2870,0.3200,223,177,0.1503,0.2,0.0,0.000019
268,0.092469,0.033826,5.864325,0.359470,0.061051,29.841917,0.1099,0.0897,0.0988,0.2198,0.1794,0.1975,0.3571,0.2915,0.3210,223,182,0.1503,0.2,0.0,0.000019
269,0.092116,0.033677,5.843973,0.358094,0.060793,29.730086,0.1087,0.0897,0.0983,0.2228,0.1839,0.2015,0.3641,0.3004,0.3292,223,184,0.1503,0.2,0.0,0.000018
