epoch,train_loss,train_cls,train_disp,val_loss,val_cls,val_disp,P@1,R@1,F1@1,P@2,R@2,F1@2,P@3,R@3,F1@3,GT,Pred,best_F1@1,train_s,eval_s,lr
136,0.000112,0.000028,0.008326,0.248736,0.210952,3.778427,0.4951,0.4529,0.4731,0.6961,0.6368,0.6651,0.7794,0.7130,0.7447,223,204,0.4943,0.2,0.0,0.000178
137,0.000107,0.000028,0.007893,0.251319,0.213500,3.781955,0.5073,0.4664,0.4860,0.6829,0.6278,0.6542,0.7659,0.7040,0.7336,223,205,0.4943,0.2,0.0,0.000176
138,0.000107,0.000027,0.008024,0.251342,0.213476,3.786591,0.5122,0.4709,0.4907,0.6927,0.6368,0.6636,0.7805,0.7175,0.7477,223,205,0.4943,0.2,0.0,0.000175
139,0.000107,0.000025,0.008124,0.252490,0.214635,3.785520,0.5074,0.4619,0.4836,0.6897,0.6278,0.6573,0.7783,0.7085,0.7418,223,203,0.4943,0.2,0.0,0.000173
140,0.000096,0.000024,0.007169,0.252842,0.215037,3.780503,0.4928,0.4574,0.4744,0.6812,0.6323,0.6558,0.7778,0.7220,0.7488,223,207,0.4943,0.2,0.0,0.000172
141,0.000094,0.000023,0.007087,0.254354,0.216670,3.768408,0.4976,0.4574,0.4766,0.6927,0.6368,0.6636,0.7756,0.7130,0.7430,223,205,0.4943,0.2,0.0,0.000170
142,0.000088,0.000022,0.006587,0.255845,0.218111,3.773497,0.5049,0.4619,0.4824,0.6961,0.6368,0.6651,0.7745,0.7085,0.7400,223,204,0.4943,0.2,0.0,0.000169
143,0.000087,0.000021,0.006601,0.259064,0.221238,3.782590,0.5000,0.4574,0.4778,0.6863,0.6278,0.6557,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000167
144,0.000084,0.000020,0.006395,0.256889,0.218888,3.800138,0.5049,0.4664,0.4848,0.6942,0.6413,0.6667,0.7767,0.7175,0.7459,223,206,0.4943,0.2,0.0,0.000166
145,0.000083,0.000020,0.006260,0.258027,0.220179,3.784860,0.4976,0.4619,0.4791,0.6860,0.6368,0.6605,0.7826,0.7265,0.7535,223,207,0.4943,0.2,0.0,0.000164
146,0.000087,0.000019,0.006867,0.263600,0.225575,3.802447,0.5000,0.4574,0.4778,0.6863,0.6278,0.6557,0.7745,0.7085,0.7400,223,204,0.4943,0.2,0.0,0.000163
147,0.000081,0.000018,0.006282,0.264934,0.226900,3.803406,0.5000,0.4574,0.4778,0.6863,0.6278,0.6557,0.7745,0.7085,0.7400,223,204,0.4943,0.2,0.0,0.000161
148,0.000082,0.000018,0.006420,0.265190,0.227524,3.766624,0.4951,0.4529,0.4731,0.6961,0.6368,0.6651,0.7794,0.7130,0.7447,223,204,0.4943,0.2,0.0,0.000160
149,0.000074,0.000017,0.005761,0.262492,0.224521,3.797141,0.4951,0.4574,0.4755,0.6845,0.6323,0.6573,0.7718,0.7130,0.7413,223,206,0.4943,0.2,0.0,0.000158
150,0.000074,0.000017,0.005751,0.268282,0.230362,3.791999,0.4951,0.4529,0.4731,0.6863,0.6278,0.6557,0.7745,0.7085,0.7400,223,204,0.4943,0.2,0.0,0.000157
151,0.000072,0.000016,0.005543,0.265628,0.227837,3.779088,0.4951,0.4574,0.4755,0.6845,0.6323,0.6573,0.7718,0.7130,0.7413,223,206,0.4943,0.2,0.0,0.000155
152,0.000068,0.000016,0.005215,0.268405,0.230356,3.804851,0.4976,0.4574,0.4766,0.6878,0.6323,0.6589,0.7756,0.7130,0.7430,223,205,0.4943,0.2,0.0,0.000153
153,0.000067,0.000015,0.005194,0.268231,0.230210,3.802031,0.4928,0.4574,0.4744,0.6860,0.6368,0.6605,0.7778,0.7220,0.7488,223,207,0.4943,0.2,0.0,0.000152
154,0.000070,0.000016,0.005388,0.271417,0.233039,3.837872,0.4927,0.4529,0.4720,0.6878,0.6323,0.6589,0.7756,0.7130,0.7430,223,205,0.4943,0.2,0.0,0.000150
155,0.000068,0.000014,0.005380,0.271523,0.233462,3.806163,0.5049,0.4619,0.4824,0.6863,0.6278,0.6557,0.7745,0.7085,0.7400,223,204,0.4943,0.2,0.0,0.000149
156,0.000068,0.000015,0.005249,0.273617,0.235394,3.822286,0.4878,0.4484,0.4673,0.6878,0.6323,0.6589,0.7756,0.7130,0.7430,223,205,0.4943,0.2,0.0,0.000147
157,0.000065,0.000014,0.005127,0.272893,0.234838,3.805569,0.4806,0.4439,0.4615,0.6748,0.6233,0.6480,0.7670,0.7085,0.7366,223,206,0.4943,0.2,0.0,0.000146
158,0.000061,0.000013,0.004771,0.273909,0.235779,3.812986,0.4829,0.4439,0.4626,0.6878,0.6323,0.6589,0.7756,0.7130,0.7430,223,205,0.4943,0.2,0.0,0.000144
159,0.000060,0.000013,0.004684,0.274839,0.236565,3.827379,0.4806,0.4439,0.4615,0.6796,0.6278,0.6527,0.7670,0.7085,0.7366,223,206,0.4943,0.2,0.0,0.000143
160,0.000061,0.000013,0.004800,0.276898,0.238964,3.793431,0.4976,0.4574,0.4766,0.6829,0.6278,0.6542,0.7707,0.7085,0.7383,223,205,0.4943,0.2,0.0,0.000141
161,0.000058,0.000012,0.004550,0.276389,0.238271,3.811817,0.4878,0.4484,0.4673,0.6878,0.6323,0.6589,0.7756,0.7130,0.7430,223,205,0.4943,0.2,0.0,0.000140
162,0.000057,0.000012,0.004547,0.276092,0.238075,3.801700,0.4757,0.4395,0.4569,0.6796,0.6278,0.6527,0.7718,0.7130,0.7413,223,206,0.4943,0.2,0.0,0.000138
163,0.000057,0.000012,0.004504,0.276951,0.239124,3.782699,0.4853,0.4439,0.4637,0.6765,0.6188,0.6464,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000137
164,0.000060,0.000011,0.004876,0.278726,0.240895,3.783025,0.4902,0.4484,0.4684,0.6814,0.6233,0.6511,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000135
165,0.000065,0.000012,0.005333,0.280594,0.242312,3.828243,0.4806,0.4439,0.4615,0.6796,0.6278,0.6527,0.7718,0.7130,0.7413,223,206,0.4943,0.2,0.0,0.000134
166,0.000074,0.000012,0.006218,0.275908,0.238076,3.783213,0.4783,0.4439,0.4605,0.6860,0.6368,0.6605,0.7729,0.7175,0.7442,223,207,0.4943,0.2,0.0,0.000132
167,0.000084,0.000014,0.007031,0.280227,0.242189,3.803828,0.4951,0.4574,0.4755,0.6748,0.6233,0.6480,0.7621,0.7040,0.7319,223,206,0.4943,0.2,0.0,0.000131
168,0.000061,0.000012,0.004918,0.279876,0.241912,3.796355,0.4853,0.4439,0.4637,0.6814,0.6233,0.6511,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000129
169,0.000055,0.000011,0.004408,0.281192,0.243162,3.802960,0.4878,0.4484,0.4673,0.6780,0.6233,0.6495,0.7659,0.7040,0.7336,223,205,0.4943,0.2,0.0,0.000128
170,0.000055,0.000010,0.004476,0.280154,0.242394,3.776062,0.4804,0.4395,0.4590,0.6814,0.6233,0.6511,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000126
171,0.000058,0.000010,0.004783,0.281938,0.243898,3.803938,0.4853,0.4439,0.4637,0.6814,0.6233,0.6511,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000125
172,0.000052,0.000010,0.004260,0.284801,0.246777,3.802403,0.4878,0.4484,0.4673,0.6829,0.6278,0.6542,0.7707,0.7085,0.7383,223,205,0.4943,0.2,0.0,0.000123
173,0.000052,0.000010,0.004231,0.282114,0.244188,3.792525,0.4854,0.4484,0.4662,0.6845,0.6323,0.6573,0.7718,0.7130,0.7413,223,206,0.4943,0.2,0.0,0.000122
174,0.000050,0.000009,0.004073,0.283913,0.245797,3.811563,0.4853,0.4439,0.4637,0.6814,0.6233,0.6511,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000120
175,0.000049,0.000009,0.003943,0.285088,0.246908,3.818066,0.4829,0.4439,0.4626,0.6829,0.6278,0.6542,0.7707,0.7085,0.7383,223,205,0.4943,0.2,0.0,0.000119
176,0.000048,0.000009,0.003859,0.286035,0.247951,3.808438,0.4829,0.4439,0.4626,0.6829,0.6278,0.6542,0.7707,0.7085,0.7383,223,205,0.4943,0.2,0.0,0.000117
177,0.000046,0.000009,0.003757,0.285535,0.247608,3.792672,0.4878,0.4484,0.4673,0.6829,0.6278,0.6542,0.7707,0.7085,0.7383,223,205,0.4943,0.2,0.0,0.000116
178,0.000045,0.000009,0.003618,0.287633,0.249474,3.815833,0.4854,0.4484,0.4662,0.6796,0.6278,0.6527,0.7670,0.7085,0.7366,223,206,0.4943,0.2,0.0,0.000115
179,0.000044,0.000009,0.003574,0.287020,0.248804,3.821612,0.4755,0.4350,0.4543,0.6814,0.6233,0.6511,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000113
180,0.000043,0.000008,0.003524,0.289095,0.250971,3.812425,0.4780,0.4395,0.4579,0.6829,0.6278,0.6542,0.7707,0.7085,0.7383,223,205,0.4943,0.2,0.0,0.000112
181,0.000043,0.000008,0.003507,0.288426,0.250302,3.812348,0.4829,0.4439,0.4626,0.6829,0.6278,0.6542,0.7707,0.7085,0.7383,223,205,0.4943,0.2,0.0,0.000110
182,0.000043,0.000008,0.003491,0.290576,0.252396,3.817932,0.4829,0.4439,0.4626,0.6829,0.6278,0.6542,0.7707,0.7085,0.7383,223,205,0.4943,0.2,0.0,0.000109
183,0.000043,0.000008,0.003486,0.290584,0.252352,3.823249,0.4804,0.4395,0.4590,0.6814,0.6233,0.6511,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000107
184,0.000044,0.000008,0.003597,0.290018,0.251795,3.822309,0.4804,0.4395,0.4590,0.6814,0.6233,0.6511,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000106
185,0.000044,0.000008,0.003584,0.289785,0.251543,3.824243,0.4853,0.4439,0.4637,0.6814,0.6233,0.6511,0.7745,0.7085,0.7400,223,204,0.4943,0.2,0.0,0.000104
186,0.000044,0.000008,0.003627,0.290414,0.252231,3.818315,0.4780,0.4395,0.4579,0.6829,0.6278,0.6542,0.7707,0.7085,0.7383,223,205,0.4943,0.2,0.0,0.000103
187,0.000043,0.000008,0.003542,0.292726,0.254536,3.818981,0.4732,0.4350,0.4533,0.6829,0.6278,0.6542,0.7707,0.7085,0.7383,223,205,0.4943,0.2,0.0,0.000102
188,0.000042,0.000007,0.003478,0.292369,0.254301,3.806769,0.4902,0.4484,0.4684,0.6814,0.6233,0.6511,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000100
189,0.000041,0.000007,0.003358,0.292460,0.254279,3.818129,0.4878,0.4484,0.4673,0.6829,0.6278,0.6542,0.7707,0.7085,0.7383,223,205,0.4943,0.2,0.0,0.000099
190,0.000040,0.000007,0.003277,0.294258,0.255902,3.835631,0.4878,0.4484,0.4673,0.6878,0.6323,0.6589,0.7707,0.7085,0.7383,223,205,0.4943,0.2,0.0,0.000097
191,0.000039,0.000007,0.003201,0.295929,0.257828,3.810075,0.4829,0.4439,0.4626,0.6780,0.6233,0.6495,0.7707,0.7085,0.7383,223,205,0.4943,0.2,0.0,0.000096
192,0.000040,0.000007,0.003304,0.295925,0.257686,3.823892,0.4757,0.4395,0.4569,0.6796,0.6278,0.6527,0.7670,0.7085,0.7366,223,206,0.4943,0.2,0.0,0.000095
193,0.000039,0.000007,0.003223,0.295791,0.257479,3.831218,0.4853,0.4439,0.4637,0.6765,0.6188,0.6464,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000093
194,0.000038,0.000007,0.003135,0.295968,0.257706,3.826184,0.4804,0.4395,0.4590,0.6814,0.6233,0.6511,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000092
195,0.000038,0.000007,0.003124,0.296579,0.258324,3.825443,0.4951,0.4529,0.4731,0.6814,0.6233,0.6511,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000091
196,0.000038,0.000007,0.003094,0.296045,0.257777,3.826795,0.4927,0.4529,0.4720,0.6878,0.6323,0.6589,0.7707,0.7085,0.7383,223,205,0.4943,0.2,0.0,0.000089
197,0.000037,0.000006,0.003046,0.296938,0.258629,3.830886,0.4804,0.4395,0.4590,0.6863,0.6278,0.6557,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000088
198,0.000036,0.000006,0.002994,0.296640,0.258384,3.825572,0.4780,0.4395,0.4579,0.6780,0.6233,0.6495,0.7659,0.7040,0.7336,223,205,0.4943,0.2,0.0,0.000086
199,0.000036,0.000006,0.002984,0.297554,0.259216,3.833811,0.4976,0.4574,0.4766,0.6829,0.6278,0.6542,0.7707,0.7085,0.7383,223,205,0.4943,0.2,0.0,0.000085
200,0.000036,0.000006,0.002946,0.298539,0.260277,3.826252,0.4854,0.4484,0.4662,0.6796,0.6278,0.6527,0.7670,0.7085,0.7366,223,206,0.4943,0.2,0.0,0.000084
201,0.000036,0.000006,0.002997,0.298871,0.260526,3.834487,0.4854,0.4484,0.4662,0.6845,0.6323,0.6573,0.7670,0.7085,0.7366,223,206,0.4943,0.2,0.0,0.000082
202,0.000036,0.000006,0.002937,0.298347,0.259935,3.841202,0.4806,0.4439,0.4615,0.6796,0.6278,0.6527,0.7621,0.7040,0.7319,223,206,0.4943,0.2,0.0,0.000081
203,0.000036,0.000006,0.002946,0.298528,0.260264,3.826383,0.4902,0.4484,0.4684,0.6863,0.6278,0.6557,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000080
204,0.000035,0.000006,0.002874,0.300240,0.261818,3.842215,0.4902,0.4484,0.4684,0.6912,0.6323,0.6604,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000079
205,0.000035,0.000006,0.002925,0.299303,0.260982,3.832075,0.4951,0.4529,0.4731,0.6814,0.6233,0.6511,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000077
206,0.000035,0.000006,0.002906,0.300058,0.261742,3.831552,0.4853,0.4439,0.4637,0.6863,0.6278,0.6557,0.7745,0.7085,0.7400,223,204,0.4943,0.2,0.0,0.000076
207,0.000034,0.000006,0.002858,0.300109,0.261747,3.836238,0.4829,0.4439,0.4626,0.6732,0.6188,0.6449,0.7659,0.7040,0.7336,223,205,0.4943,0.2,0.0,0.000075
208,0.000034,0.000006,0.002779,0.301135,0.262845,3.829002,0.4853,0.4439,0.4637,0.6814,0.6233,0.6511,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000073
209,0.000034,0.000006,0.002835,0.302553,0.264133,3.842013,0.4853,0.4439,0.4637,0.6814,0.6233,0.6511,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000072
210,0.000033,0.000006,0.002770,0.301762,0.263465,3.829714,0.4902,0.4484,0.4684,0.6863,0.6278,0.6557,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000071
211,0.000033,0.000006,0.002783,0.301540,0.263256,3.828366,0.5000,0.4574,0.4778,0.6814,0.6233,0.6511,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000070
212,0.000034,0.000006,0.002786,0.302512,0.264218,3.829387,0.4878,0.4484,0.4673,0.6732,0.6188,0.6449,0.7659,0.7040,0.7336,223,205,0.4943,0.2,0.0,0.000069
213,0.000034,0.000006,0.002795,0.303016,0.264724,3.829218,0.4927,0.4529,0.4720,0.6732,0.6188,0.6449,0.7610,0.6996,0.7290,223,205,0.4943,0.2,0.0,0.000067
214,0.000033,0.000006,0.002731,0.302977,0.264652,3.832458,0.4902,0.4484,0.4684,0.6765,0.6188,0.6464,0.7647,0.6996,0.7307,223,204,0.4943,0.2,0.0,0.000066
215,0.000032,0.000005,0.002702,0.302845,0.264571,3.827381,0.4926,0.4484,0.4695,0.6798,0.6188,0.6479,0.7685,0.6996,0.7324,223,203,0.4943,0.2,0.0,0.000065
216,0.000032,0.000005,0.002688,0.303658,0.265165,3.849320,0.4902,0.4484,0.4684,0.6863,0.6278,0.6557,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000064
217,0.000032,0.000005,0.002682,0.303637,0.265267,3.836956,0.4951,0.4574,0.4755,0.6748,0.6233,0.6480,0.7670,0.7085,0.7366,223,206,0.4943,0.2,0.0,0.000063
218,0.000032,0.000005,0.002666,0.303323,0.264962,3.836095,0.4878,0.4484,0.4673,0.6732,0.6188,0.6449,0.7659,0.7040,0.7336,223,205,0.4943,0.2,0.0,0.000061
219,0.000032,0.000005,0.002647,0.304947,0.266450,3.849715,0.4854,0.4484,0.4662,0.6748,0.6233,0.6480,0.7670,0.7085,0.7366,223,206,0.4943,0.2,0.0,0.000060
220,0.000032,0.000005,0.002665,0.304120,0.265725,3.839516,0.4878,0.4484,0.4673,0.6780,0.6233,0.6495,0.7707,0.7085,0.7383,223,205,0.4943,0.2,0.0,0.000059
221,0.000031,0.000005,0.002623,0.305763,0.267285,3.847765,0.4975,0.4529,0.4742,0.6798,0.6188,0.6479,0.7685,0.6996,0.7324,223,203,0.4943,0.2,0.0,0.000058
222,0.000031,0.000005,0.002604,0.305608,0.267196,3.841201,0.4878,0.4484,0.4673,0.6732,0.6188,0.6449,0.7659,0.7040,0.7336,223,205,0.4943,0.3,0.0,0.000057
223,0.000031,0.000005,0.002580,0.305389,0.267001,3.838732,0.4927,0.4529,0.4720,0.6732,0.6188,0.6449,0.7659,0.7040,0.7336,223,205,0.4943,0.2,0.0,0.000056
224,0.000031,0.000005,0.002587,0.305593,0.267181,3.841146,0.4951,0.4529,0.4731,0.6765,0.6188,0.6464,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000055
225,0.000031,0.000005,0.002561,0.305735,0.267364,3.837087,0.4878,0.4484,0.4673,0.6780,0.6233,0.6495,0.7659,0.7040,0.7336,223,205,0.4943,0.2,0.0,0.000054
226,0.000030,0.000005,0.002540,0.305828,0.267390,3.843741,0.4927,0.4529,0.4720,0.6780,0.6233,0.6495,0.7659,0.7040,0.7336,223,205,0.4943,0.2,0.0,0.000052
227,0.000030,0.000005,0.002545,0.306283,0.267875,3.840819,0.4976,0.4574,0.4766,0.6732,0.6188,0.6449,0.7659,0.7040,0.7336,223,205,0.4943,0.2,0.0,0.000051
228,0.000030,0.000005,0.002519,0.306964,0.268601,3.836375,0.4926,0.4484,0.4695,0.6749,0.6143,0.6432,0.7685,0.6996,0.7324,223,203,0.4943,0.2,0.0,0.000050
229,0.000030,0.000005,0.002506,0.306445,0.268065,3.838002,0.5000,0.4574,0.4778,0.6765,0.6188,0.6464,0.7647,0.6996,0.7307,223,204,0.4943,0.2,0.0,0.000049
230,0.000030,0.000005,0.002497,0.306552,0.268114,3.843855,0.4878,0.4484,0.4673,0.6732,0.6188,0.6449,0.7659,0.7040,0.7336,223,205,0.4943,0.2,0.0,0.000048
231,0.000030,0.000005,0.002484,0.307292,0.268892,3.840002,0.5049,0.4619,0.4824,0.6765,0.6188,0.6464,0.7647,0.6996,0.7307,223,204,0.4943,0.2,0.0,0.000047
232,0.000030,0.000005,0.002487,0.307571,0.269129,3.844217,0.4976,0.4574,0.4766,0.6732,0.6188,0.6449,0.7659,0.7040,0.7336,223,205,0.4943,0.2,0.0,0.000046
233,0.000029,0.000005,0.002458,0.307156,0.268735,3.842133,0.4951,0.4529,0.4731,0.6716,0.6143,0.6417,0.7647,0.6996,0.7307,223,204,0.4943,0.2,0.0,0.000045
234,0.000029,0.000005,0.002450,0.307098,0.268696,3.840292,0.5000,0.4574,0.4778,0.6716,0.6143,0.6417,0.7647,0.6996,0.7307,223,204,0.4943,0.2,0.0,0.000044
235,0.000029,0.000005,0.002474,0.307709,0.269281,3.842837,0.4951,0.4529,0.4731,0.6765,0.6188,0.6464,0.7647,0.6996,0.7307,223,204,0.4943,0.2,0.0,0.000043
236,0.000029,0.000005,0.002442,0.308079,0.269651,3.842796,0.4951,0.4529,0.4731,0.6716,0.6143,0.6417,0.7647,0.6996,0.7307,223,204,0.4943,0.2,0.0,0.000042
237,0.000029,0.000005,0.002452,0.307573,0.269101,3.847175,0.5024,0.4619,0.4813,0.6829,0.6278,0.6542,0.7659,0.7040,0.7336,223,205,0.4943,0.2,0.0,0.000041
238,0.000029,0.000005,0.002433,0.308613,0.270173,3.843987,0.4951,0.4529,0.4731,0.6716,0.6143,0.6417,0.7647,0.6996,0.7307,223,204,0.4943,0.2,0.0,0.000040
239,0.000029,0.000005,0.002412,0.308297,0.269887,3.840998,0.4951,0.4529,0.4731,0.6716,0.6143,0.6417,0.7647,0.6996,0.7307,223,204,0.4943,0.2,0.0,0.000040
240,0.000029,0.000005,0.002477,0.308775,0.270355,3.842075,0.4853,0.4439,0.4637,0.6716,0.6143,0.6417,0.7647,0.6996,0.7307,223,204,0.4943,0.2,0.0,0.000039
241,0.000028,0.000005,0.002393,0.309070,0.270604,3.846596,0.5000,0.4574,0.4778,0.6765,0.6188,0.6464,0.7647,0.6996,0.7307,223,204,0.4943,0.2,0.0,0.000038
242,0.000028,0.000005,0.002391,0.309273,0.270777,3.849591,0.5000,0.4574,0.4778,0.6863,0.6278,0.6557,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000037
243,0.000028,0.000004,0.002386,0.310014,0.271524,3.849027,0.5025,0.4574,0.4789,0.6798,0.6188,0.6479,0.7685,0.6996,0.7324,223,203,0.4943,0.2,0.0,0.000036
244,0.000028,0.000004,0.002370,0.309696,0.271221,3.847482,0.5049,0.4619,0.4824,0.6765,0.6188,0.6464,0.7647,0.6996,0.7307,223,204,0.4943,0.2,0.0,0.000035
245,0.000028,0.000005,0.002357,0.309953,0.271511,3.844275,0.4951,0.4529,0.4731,0.6765,0.6188,0.6464,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000034
246,0.000028,0.000004,0.002359,0.310039,0.271588,3.845079,0.4902,0.4484,0.4684,0.6765,0.6188,0.6464,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000033
247,0.000028,0.000004,0.002352,0.310246,0.271791,3.845511,0.4926,0.4484,0.4695,0.6749,0.6143,0.6432,0.7685,0.6996,0.7324,223,203,0.4943,0.2,0.0,0.000033
248,0.000028,0.000004,0.002350,0.310913,0.272463,3.844974,0.4853,0.4439,0.4637,0.6716,0.6143,0.6417,0.7647,0.6996,0.7307,223,204,0.4943,0.2,0.0,0.000032
249,0.000028,0.000004,0.002340,0.310035,0.271537,3.849773,0.5000,0.4574,0.4778,0.6863,0.6278,0.6557,0.7745,0.7085,0.7400,223,204,0.4943,0.2,0.0,0.000031
250,0.000028,0.000004,0.002340,0.310634,0.272125,3.850901,0.4902,0.4484,0.4684,0.6716,0.6143,0.6417,0.7647,0.6996,0.7307,223,204,0.4943,0.2,0.0,0.000030
251,0.000027,0.000004,0.002310,0.311118,0.272661,3.845757,0.4902,0.4484,0.4684,0.6716,0.6143,0.6417,0.7647,0.6996,0.7307,223,204,0.4943,0.2,0.0,0.000029
252,0.000028,0.000004,0.002343,0.310996,0.272545,3.845025,0.4902,0.4484,0.4684,0.6716,0.6143,0.6417,0.7647,0.6996,0.7307,223,204,0.4943,0.2,0.0,0.000029
253,0.000028,0.000004,0.002356,0.310522,0.272086,3.843558,0.4902,0.4484,0.4684,0.6814,0.6233,0.6511,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000028
254,0.000027,0.000004,0.002306,0.311245,0.272815,3.843018,0.4902,0.4484,0.4684,0.6765,0.6188,0.6464,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000027
255,0.000027,0.000004,0.002313,0.311738,0.273255,3.848222,0.4951,0.4529,0.4731,0.6765,0.6188,0.6464,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000027
256,0.000027,0.000004,0.002284,0.311291,0.272861,3.843078,0.5000,0.4574,0.4778,0.6814,0.6233,0.6511,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000026
257,0.000027,0.000004,0.002310,0.311816,0.273326,3.848999,0.4853,0.4439,0.4637,0.6765,0.6188,0.6464,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000025
258,0.000027,0.000004,0.002301,0.311727,0.273161,3.856672,0.4902,0.4484,0.4684,0.6814,0.6233,0.6511,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000024
259,0.000027,0.000004,0.002294,0.311867,0.273353,3.851394,0.4951,0.4529,0.4731,0.6814,0.6233,0.6511,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000024
260,0.000027,0.000004,0.002306,0.311611,0.273182,3.842882,0.4951,0.4529,0.4731,0.6863,0.6278,0.6557,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000023
261,0.000027,0.000004,0.002299,0.312257,0.273830,3.842795,0.4951,0.4529,0.4731,0.6814,0.6233,0.6511,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000023
262,0.000027,0.000004,0.002265,0.312329,0.273843,3.848601,0.4951,0.4529,0.4731,0.6814,0.6233,0.6511,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000022
263,0.000028,0.000004,0.002340,0.312365,0.273910,3.845564,0.4853,0.4439,0.4637,0.6765,0.6188,0.6464,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000021
264,0.000027,0.000004,0.002273,0.312127,0.273660,3.846729,0.4878,0.4484,0.4673,0.6829,0.6278,0.6542,0.7707,0.7085,0.7383,223,205,0.4943,0.2,0.0,0.000021
265,0.000026,0.000004,0.002239,0.312213,0.273743,3.846994,0.4853,0.4439,0.4637,0.6765,0.6188,0.6464,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000020
266,0.000026,0.000004,0.002230,0.312728,0.274249,3.847948,0.4951,0.4529,0.4731,0.6814,0.6233,0.6511,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000020
267,0.000026,0.000004,0.002240,0.312603,0.274148,3.845513,0.4902,0.4484,0.4684,0.6814,0.6233,0.6511,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000019
268,0.000027,0.000004,0.002260,0.313066,0.274555,3.851021,0.4853,0.4439,0.4637,0.6765,0.6188,0.6464,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000019
269,0.000027,0.000004,0.002304,0.313106,0.274574,3.853247,0.4829,0.4439,0.4626,0.6732,0.6188,0.6449,0.7659,0.7040,0.7336,223,205,0.4943,0.2,0.0,0.000018
270,0.000027,0.000004,0.002309,0.313056,0.274540,3.851668,0.4853,0.4439,0.4637,0.6765,0.6188,0.6464,0.7696,0.7040,0.7354,223,204,0.4943,0.2,0.0,0.000018
271,0.000026,0.000004,0.002212,0.313098,0.274551,3.854770,0.4927,0.4529,0.4720,0.6780,0.6233,0.6495,0.7659,0.7040,0.7336,223,205,0.4943,0.2,0.0,0.000017
272,0.000026,0.000004,0.002206,0.313295,0.274825,3.846952,0.4878,0.4484,0.4673,0.6732,0.6188,0.6449,0.7659,0.7040,0.7336,223,205,0.4943,0.2,0.0,0.000017
273,0.000026,0.000004,0.002196,0.313246,0.274763,3.848308,0.4829,0.4439,0.4626,0.6732,0.6188,0.6449,0.7659,0.7040,0.7336,223,205,0.4943,0.2,0.0,0.000016
274,0.000026,0.000004,0.002189,0.313382,0.274892,3.849003,0.4878,0.4484,0.4673,0.6829,0.6278,0.6542,0.7707,0.7085,0.7383,223,205,0.4943,0.2,0.0,0.000016
275,0.000026,0.000004,0.002188,0.313685,0.275166,3.851871,0.4829,0.4439,0.4626,0.6732,0.6188,0.6449,0.7659,0.7040,0.7336,223,205,0.4943,0.2,0.0,0.000015
